;_id;zip;scrapedate;Boligareal;Vgtet_areal;Grundareal;Rum_vrelser;Antal_plan;Bygger;Energimrke;Ejerudgifter_pr__md_;Pris_m_;Liggetid;Tidligere_salgspris;Udbetaling;Brutto_ekskl__ejerudgifter;Netto_ekskl__ejerudgifter;Ombygget;Klder;Prisudvikling;Boligydelse;Forbrugsafh__forhold;Teknisk_pris;pris
178;47503161;4140;12-08-2022;352;109;614;44;2;1912;NA;3635;45413;241;NA;250000;26091;21106;2003;NA;8;NA;NA;NA;4950017
179;71104517;7650;12-08-2022;101;104;579;32;1;1988;NA;NA;NA;NA;NA;25000;2517;2018;NA;NA;NA;NA;NA;NA;NA
180;71104456;7650;12-08-2022;140;146;700;54;2;1964;NA;1039;2705;280;NA;25000;2120;1700;1978;NA;20;NA;NA;NA;394930
181;71102979;7650;12-08-2022;160;187;266;118;3;1931;NA;942;1845;1330;NA;25000;1732;1422;NA;50;30;NA;NA;NA;345015
182;67401697;6740;12-08-2022;151;194;16968;54;1;1920;NA;1788;9268;503;NA;90000;8708;7147;2010;NA;NA;NA;NA;NA;1797992
183;67401649;6740;12-08-2022;147;178;2218;43;3;1947;NA;NA;NA;NA;NA;70000;7420;5951;1999;5;NA;NA;NA;NA;NA
184;67401943;6740;12-08-2022;124;125;351;43;2;1900;NA;1302;6784;143;NA;45000;4149;3405;NA;NA;NA;NA;NA;NA;848000
185;67401924;6740;12-08-2022;210;220;918;75;2;1976;NA;2386;7264;168;NA;80000;9220;7262;1980;NA;5;NA;NA;NA;1598080
186;67401608;6740;12-08-2022;91;95;1542;43;1;1968;NA;1051;6821;1178;NA;35000;3555;2853;NA;NA;NA;NA;NA;NA;647995
187;67401929;6740;12-08-2022;201;206;1018;54;3;1932;NA;1765;3859;120;NA;40000;4286;3439;1978;10;NA;NA;NA;NA;794954
188;67401763;6740;12-08-2022;92;120;384;43;3;1949;NA;1467;10817;673;NA;65000;6306;5175;NA;64;10;NA;NA;NA;1298040
189;67401890;6740;12-08-2022;182;187;938;54;1;2005;NA;NA;NA;NA;NA;130000;13678;10970;NA;NA;NA;NA;NA;NA;NA
190;67401886;6740;12-08-2022;167;169;723;75;2;1977;NA;2073;7544;134;NA;65000;7117;5713;1979;NA;NA;NA;NA;NA;1274936
191;61010714;6740;12-08-2022;119;132;2226;43;1;1860;NA;1160;2462;1147;NA;25000;1738;1395;NA;NA;24;NA;NA;NA;324984
192;62705731;6261;12-08-2022;140;147;358;54;2;1929;NA;1196;4048;497;NA;30000;3195;2565;NA;NA;8;NA;NA;NA;595056
193;62706154;6261;12-08-2022;80;85;967;21;2;1928;NA;1037;5706;127;NA;25000;2627;2110;NA;NA;8;NA;NA;NA;485010
194;62706117;6261;12-08-2022;110;116;1026;43;2;1954;NA;1062;3879;130;NA;25000;2425;1949;NA;NA;NA;NA;NA;NA;449964
195;62705998;6261;12-08-2022;137;164;1159;43;2;1949;NA;1138;3628;270;NA;30000;3201;2571;NA;NA;13;NA;NA;NA;594992
196;55003154;5464;12-08-2022;143;160;998;54;2;1920;NA;1324;6844;203;NA;55000;5852;4689;1977;NA;7;NA;NA;NA;1095040
197;55802237;5464;12-08-2022;144;141;218;53;4;1880;NA;1353;7057;127;NA;50000;5574;4470;2014;12;NA;NA;NA;NA;995037
198;55802113;5464;12-08-2022;102;151;718;43;2;1960;NA;1589;4603;323;NA;35000;3721;2981;NA;102;NA;NA;NA;NA;695053
199;55802156;5464;12-08-2022;225;222;1346;77;1;1880;NA;2812;7860;241;NA;90000;9619;7715;1993;NA;8;NA;NA;NA;1744920
200;64202778;6310;12-08-2022;102;109;530;52;1;1800;NA;1252;5275;164;NA;30000;3099;2485;1996;NA;15;NA;NA;NA;574975
201;56803067;5672;12-08-2022;137;150;1065;54;3;1900;NA;1478;8633;193;NA;65000;6959;5558;2002;7;4;NA;NA;NA;1294950
202;56803066;5672;12-08-2022;184;192;2876;54;2;1910;NA;NA;NA;NA;NA;45000;4528;3613;1978;NA;NA;NA;NA;NA;NA
203;51104923;5672;12-08-2022;183;186;631;75;2;1911;NA;1712;6694;350;NA;65000;6611;5280;1980;NA;11;NA;NA;NA;1245084
204;56001573;5672;12-08-2022;96;102;439;55;2;1900;NA;1142;5392;3199;NA;30000;2962;2363;1975;NA;11;NA;NA;NA;549984
205;56802057;5672;12-08-2022;109;116;417;32;3;1933;NA;1177;5991;886;NA;35000;3144;2638;1998;12;7;NA;NA;NA;694956
206;56802686;5672;12-08-2022;165;211;3307;54;2;1978;2010;2701;18934;139;NA;2,00E+05;19314;15787;NA;115;NA;NA;NA;NA;3995074
207;51105331;5672;12-08-2022;270;297;2705;75;2;1877;NA;3678;4360;302;NA;65000;7533;5900;1973;NA;13;NA;NA;NA;1294920
208;56802494;5672;12-08-2022;126;133;1119;53;2;1910;NA;1622;9586;214;NA;65000;7412;5805;NA;NA;4;NA;NA;NA;1274938
209;56004591;5672;12-08-2022;350;342;3846;1210;1;1877;NA;1833;8757;99;NA;150000;15884;12676;1994;NA;NA;NA;NA;NA;2994894
210;57503657;5672;12-08-2022;106;111;1105;43;1;1989;NA;NA;NA;168;NA;NA;NA;NA;NA;NA;0;2154;1350;979700;NA
211;56802454;5672;12-08-2022;83;97;2975;32;1;1827;NA;2007;7165;463;NA;35000;3144;2638;1970;NA;NA;NA;NA;NA;695005
212;56004508;5672;12-08-2022;150;130;3219;43;2;1827;NA;1226;13808;122;NA;90000;9549;7620;2006;NA;NA;NA;NA;NA;1795040
213;26604202;2660;12-08-2022;135;137;996;54;2;1999;NA;4294;47409;NA;NA;325000;37513;29998;NA;NA;NA;NA;NA;NA;6495033
214;24402915;2605;12-08-2022;85;97;860;32;1;1957;NA;2929;33505;170;NA;165000;17196;13996;NA;31;4;NA;NA;NA;3249985
215;24403549;2605;12-08-2022;301;103;1007;97;1;2021;2015;4742;79563;126;NA;410000;43301;35218;NA;NA;NA;NA;NA;NA;8194989
216;97002890;9700;12-08-2022;131;144;3814;53;1;1883;NA;1435;4826;437;NA;35000;3541;2899;1991;NA;11;NA;NA;NA;694944
217;27003252;2700;12-08-2022;86;104;821;32;1;1956;NA;5756;39375;135;NA;205000;21594;17643;NA;30;NA;NA;NA;NA;4095000
218;27003318;2700;12-08-2022;87;105;785;43;3;1932;NA;3190;42810;106;NA;225000;25803;20737;NA;87;10;NA;NA;NA;4495050
219;61005491;6650;12-08-2022;116;115;862;43;2;1905;NA;1099;4304;1932;NA;25000;2508;2063;NA;NA;17;NA;NA;NA;494960
220;61005754;6650;12-08-2022;195;373;10954;73;1;1866;NA;3061;3472;1891;NA;65000;6903;5554;1987;NA;13;NA;NA;NA;1295056
221;61003634;6650;12-08-2022;248;243;1019;65;2;1979;NA;2276;7387;2275;NA;90000;8313;7033;NA;NA;NA;NA;NA;NA;1795041
222;94602169;9460;12-08-2022;138;196;7895;43;NA;1916;NA;NA;NA;NA;NA;30000;3230;2582;NA;NA;NA;NA;NA;NA;NA
223;94602417;9460;12-08-2022;138;143;1012;43;1;1963;NA;1337;4545;127;NA;35000;3476;2782;NA;NA;NA;NA;NA;NA;649935
224;94602253;9460;12-08-2022;126;132;562;33;2;1870;NA;1035;3295;398;NA;25000;2341;1873;NA;NA;NA;NA;NA;NA;434940
225;96903307;9460;12-08-2022;151;136;586;43;2;1872;NA;1100;4154;127;NA;30000;3042;2434;NA;NA;16;NA;NA;NA;564944
226;94602429;9460;12-08-2022;86;92;229;42;NA;1877;NA;741;4076;92;NA;25000;2007;1606;NA;NA;NA;NA;NA;NA;374992
227;94602415;9460;12-08-2022;123;129;888;43;1;1980;NA;1327;6589;127;NA;45000;4527;3624;NA;NA;NA;NA;NA;NA;849981
228;94602373;9460;12-08-2022;133;139;583;42;2;1923;NA;1202;5719;176;NA;40000;4252;3403;1974;NA;NA;NA;NA;NA;794941
229;94602385;9460;12-08-2022;88;123;985;32;2;1963;NA;1451;5285;98;NA;35000;3476;2782;1983;72;NA;NA;NA;NA;650055
230;94602334;9460;12-08-2022;170;181;825;54;1;1969;NA;1477;4006;163;NA;40000;3863;3091;NA;NA;3;NA;NA;NA;725086
231;94600921;9460;12-08-2022;100;102;986;43;1;1966;NA;1185;6814;2765;NA;35000;3726;2981;NA;NA;NA;NA;NA;NA;695028
232;94602391;9460;12-08-2022;221;235;3863;75;NA;1926;NA;NA;NA;NA;NA;45000;4537;3631;2001;NA;NA;NA;NA;NA;NA
233;94602368;9460;12-08-2022;280;NA;2360;53;1;1995;NA;1486;1964;154;NA;30000;2950;2360;NA;140;15;NA;NA;NA;NA
234;94602372;9460;12-08-2022;210;209;1879;75;2;1902;NA;1547;2847;99;NA;30000;3201;2561;1976;NA;8;NA;NA;NA;595023
235;94600681;9460;12-08-2022;200;208;552;65;2;1910;NA;1303;3822;3292;NA;40000;4252;3403;1978;NA;NA;NA;NA;NA;794976
236;94602348;9460;12-08-2022;106;120;1022;33;1;1969;NA;1337;3958;132;NA;25000;2564;2051;NA;NA;NA;NA;NA;NA;474960
237;94602171;9460;12-08-2022;174;178;9345;33;NA;1926;NA;1343;2219;87;NA;25000;2118;1695;1980;NA;NA;NA;NA;NA;394982
238;94601519;9460;12-08-2022;111;118;428;43;1;1974;NA;1113;5042;1742;NA;30000;3201;2561;1998;NA;30;NA;NA;NA;594956
239;94601423;9460;12-08-2022;166;173;772;65;2;1909;NA;1527;4017;1989;NA;35000;3726;2981;1975;NA;NA;NA;NA;NA;694941
240;94602370;9460;12-08-2022;153;166;1166;43;1;1974;NA;NA;NA;NA;NA;35000;3721;2975;NA;NA;NA;NA;NA;NA;NA
241;94602357;9460;12-08-2022;120;125;495;53;2;1934;NA;NA;NA;NA;NA;25000;1861;1488;NA;NA;NA;NA;NA;NA;NA
242;94600677;9460;12-08-2022;72;75;804;21;1;1875;NA;838;4867;3292;NA;25000;1952;1562;1942;NA;NA;NA;NA;NA;365025
243;94601594;9460;12-08-2022;184;201;2068;87;3;1904;NA;1540;3209;1548;NA;35000;3447;2759;1956;27;17;NA;NA;NA;645009
244;94601630;9460;12-08-2022;130;134;672;32;2;1932;NA;1168;2948;1522;NA;25000;2118;1695;1968;NA;21;NA;NA;NA;395032
245;94602222;9460;12-08-2022;126;134;777;43;1;1976;NA;1327;5955;101;NA;40000;4268;3416;NA;NA;NA;NA;NA;NA;797970
246;94601798;9460;12-08-2022;200;230;1180;75;1;1960;NA;1592;3587;869;NA;45000;4388;3512;1968;NA;3;NA;NA;NA;825010
247;94601773;9460;12-08-2022;120;NA;552;22;2;1928;NA;1092;4375;303;NA;30000;2811;2250;1976;NA;9;NA;NA;NA;NA
248;94601726;9460;12-08-2022;134;137;836;43;1;1972;NA;1526;6204;126;NA;45000;4527;3624;NA;NA;NA;NA;NA;NA;849948
249;94602198;9460;12-08-2022;128;168;8630;43;2;1910;NA;1225;4137;466;NA;35000;3726;2981;2003;NA;22;NA;NA;NA;695016
250;94602398;9460;12-08-2022;132;140;850;43;1;1965;NA;NA;NA;NA;NA;25000;2674;2140;NA;NA;NA;NA;NA;NA;NA
251;94602392;9460;12-08-2022;175;197;2333;66;NA;1902;NA;1295;3020;154;NA;30000;3212;2569;1984;NA;8;NA;NA;NA;594940
252;94602106;9460;12-08-2022;134;141;765;64;1;1968;NA;1296;5667;652;NA;40000;4274;3420;1998;NA;NA;NA;NA;NA;799047
253;94602250;9460;12-08-2022;140;269;3549;54;NA;1900;NA;1015;1673;416;NA;25000;2424;1940;1976;NA;NA;NA;NA;NA;450037
254;86305654;8654;12-08-2022;103;124;453;73;3;1954;NA;836;4798;245;NA;30000;3021;2482;1976;45;NA;NA;NA;NA;594952
255;62304340;6372;12-08-2022;154;155;1000;32;3;1952;NA;1141;4161;176;NA;35000;3261;2678;2012;6;NA;NA;NA;NA;644955
256;62303814;6372;12-08-2022;115;150;1167;32;3;1940;NA;1111;5300;403;NA;40000;4252;3414;NA;70;NA;NA;NA;NA;795000
257;62304362;6372;12-08-2022;164;166;964;54;1;1977;NA;1142;2982;149;NA;25000;2705;2171;2002;NA;NA;NA;NA;NA;495012
258;62302468;6372;12-08-2022;127;158;767;54;3;1951;NA;1044;2500;2191;NA;25000;1999;1642;NA;78;NA;NA;NA;NA;395000
259;26304818;2920;12-08-2022;189;210;1376;64;2;1933;NA;10690;61905;149;NA;650000;68608;56198;NA;101;7;NA;NA;NA;13000050
260;29104667;2920;12-08-2022;146;150;788;53;2;1930;NA;6601;79667;211;NA;6,00E+05;62904;51525;NA;NA;14;NA;NA;NA;11950050
261;26304846;2920;12-08-2022;187;219;911;75;1;1933;2010;8471;82169;127;NA;9,00E+05;94935;77710;NA;102;NA;NA;NA;NA;17995011
262;29104757;2920;12-08-2022;203;243;594;85;2;1959;2010;14238;102675;134;NA;1250000;131271;107527;2021;206;9;NA;NA;NA;24950025
263;60702200;6070;12-08-2022;171;177;703;53;2;1967;NA;NA;NA;NA;NA;60000;6246;5021;1977;NA;NA;NA;NA;NA;NA
264;60702120;6070;12-08-2022;138;156;930;54;1;1973;NA;1834;9263;115;NA;75000;7656;6151;NA;NA;3;NA;NA;NA;1445028
265;60701881;6070;12-08-2022;138;142;898;42;1;1964;NA;1988;6514;519;NA;50000;5042;4054;1979;NA;7;NA;NA;NA;924988
266;60702177;6070;12-08-2022;127;143;840;54;1;1957;NA;1858;11853;161;NA;85000;9003;7233;1970;14;NA;NA;NA;NA;1694979
267;60702057;6070;12-08-2022;111;142;799;53;3;1956;NA;1780;9120;386;NA;65000;7060;5677;NA;62;7;NA;NA;NA;1295040
268;60702070;6070;12-08-2022;123;143;815;63;3;1846;NA;1422;4545;364;NA;35000;3567;2867;NA;8;NA;NA;NA;NA;649935
269;60701570;6070;12-08-2022;73;76;406;31;1;1947;NA;1524;11184;1092;NA;45000;4529;3641;2011;NA;13;NA;NA;NA;849984
270;60702157;6070;12-08-2022;152;162;1294;43;2;1907;NA;1426;5525;181;NA;45000;4758;3822;1982;NA;10;NA;NA;NA;895050
271;60402442;6070;12-08-2022;220;270;930;76;2;1954;NA;2364;5907;1535;NA;80000;7793;6407;NA;130;20;NA;NA;NA;1594890
272;60701343;6070;12-08-2022;121;193;2370;42;2;1936;NA;1431;3083;1380;NA;30000;3212;2580;NA;16;25;NA;NA;NA;595019
273;60702199;6070;12-08-2022;189;194;1084;54;1;2018;2015;2581;17500;139;NA;170000;17996;14459;NA;NA;8;NA;NA;NA;3395000
274;60702077;6070;12-08-2022;183;197;955;76;1;1981;NA;1922;8604;287;NA;85000;9775;7714;1998;NA;NA;NA;NA;NA;1694988
275;53004155;5380;12-08-2022;118;127;968;42;1;1963;NA;1702;6260;330;NA;40000;4272;3413;NA;NA;NA;NA;NA;NA;795020
276;42303368;4261;12-08-2022;98;105;912;42;1;1963;NA;1605;9476;114;NA;50000;5524;4456;NA;NA;7;NA;NA;NA;994980
277;49205061;4983;12-08-2022;205;284;3155;74;3;1886;2010;2061;4560;162;NA;65000;7060;5619;NA;NA;7;NA;NA;NA;1295040
278;49204918;4983;12-08-2022;98;210;2293;32;2;1827;NA;1388;3786;311;NA;40000;4274;3400;NA;NA;6;NA;NA;NA;795060
279;49204373;4983;12-08-2022;120;134;690;43;2;1907;NA;913;3172;820;NA;25000;2296;1826;1980;NA;9;NA;NA;NA;425048
280;42901538;4293;12-08-2022;69;76;612;21;1;1922;NA;1505;9145;191;NA;35000;3749;2990;2003;NA;NA;NA;NA;NA;695020
281;29302759;2791;12-08-2022;62;66;140;22;2;1782;NA;1687;93712;102;NA;310000;32910;26711;NA;NA;7;NA;NA;NA;6184992
282;27902453;2791;12-08-2022;105;101;99;42;2;1750;NA;4956;56386;156;NA;285000;30079;24395;1881;NA;NA;NA;NA;NA;5694986
283;29302775;2791;12-08-2022;90;89;109;32;2;1798;NA;4839;56124;84;NA;250000;26544;21544;1949;NA;6;NA;NA;NA;4995036
284;29302701;2791;12-08-2022;132;129;140;42;2;1725;NA;5287;73605;214;NA;475000;49794;40384;2017;NA;NA;NA;NA;NA;9495045
285;29302664;2791;12-08-2022;163;169;700;55;1;1985;2010;4406;41391;85;NA;350000;40394;32202;NA;NA;NA;NA;NA;NA;6995079
286;29302721;2791;12-08-2022;113;133;586;53;3;1952;NA;5208;67632;122;NA;450000;43619;36171;1970;30;NA;NA;NA;NA;8995056
287;29302744;2791;12-08-2022;116;111;185;32;2;1815;NA;4203;35991;147;NA;2,00E+05;21074;17104;2005;NA;6;NA;NA;NA;3995001
288;29302777;2791;12-08-2022;140;146;830;43;1;1983;NA;4785;47911;123;NA;350000;36887;29938;NA;NA;3;NA;NA;NA;6995006
289;29302783;2791;12-08-2022;140;142;605;43;3;1933;NA;5249;70387;126;NA;5,00E+05;52795;42819;1982;NA;5;NA;NA;NA;9994954
290;27902328;2791;12-08-2022;155;199;764;65;1;1969;NA;5431;46206;269;NA;460000;48521;39352;NA;92;12;NA;NA;NA;9194994
291;27902455;2791;12-08-2022;163;167;708;54;2;1970;NA;4831;40689;87;NA;340000;35876;29096;NA;NA;NA;NA;NA;NA;6795063
292;29302733;2791;12-08-2022;128;135;942;64;1;1964;NA;5772;66630;165;NA;450000;48610;39458;NA;NA;NA;NA;NA;NA;8995050
293;28902915;2791;12-08-2022;160;NA;574;54;1;2016;2010;4481;48719;108;NA;390000;41247;33477;NA;NA;2;NA;NA;NA;NA
294;27902472;2791;12-08-2022;134;140;878;43;1;1976;NA;NA;NA;NA;NA;235000;24850;20168;NA;NA;NA;NA;NA;NA;NA
295;29302655;2791;12-08-2022;161;158;397;53;2;1951;NA;5230;44272;147;NA;350000;36920;29943;2012;NA;4;NA;NA;NA;6994976
296;29302742;2791;12-08-2022;103;134;299;32;3;1915;NA;4162;39515;142;NA;265000;27972;22686;1946;NA;4;NA;NA;NA;5295010
297;29302818;2791;12-08-2022;180;178;720;64;2;1980;NA;5767;53343;92;NA;475000;49990;40573;NA;NA;5;NA;NA;NA;9495054
298;29302792;2791;12-08-2022;229;230;318;65;2;1760;NA;7857;47804;87;NA;550000;58678;47627;1973;NA;NA;NA;NA;NA;10994920
299;27902461;2791;12-08-2022;136;131;223;43;2;2006;NA;3681;41947;122;NA;275000;29025;23540;NA;NA;5;NA;NA;NA;5495057
300;27902491;2791;12-08-2022;137;133;228;43;1;1976;NA;3713;36053;112;NA;240000;25338;20549;NA;NA;2;NA;NA;NA;4795049
301;29302639;2791;12-08-2022;135;144;908;54;1;1975;NA;4490;38854;156;NA;280000;27057;22416;NA;NA;NA;NA;NA;NA;5594976
302;29302746;2791;12-08-2022;198;194;774;75;2;1962;NA;6384;56675;133;NA;550000;57917;46973;NA;NA;8;NA;NA;NA;10994950
303;93303148;9330;12-08-2022;155;192;1263;54;3;1947;NA;1498;3120;304;NA;30000;3236;2576;1960;95;13;NA;NA;NA;599040
304;93303228;9330;12-08-2022;173;377;8928;54;2;1921;NA;1702;1976;140;NA;40000;3991;3182;1996;11;NA;NA;NA;NA;744952
305;93005946;9330;12-08-2022;154;160;554;65;3;1910;NA;NA;NA;NA;NA;45000;4525;3603;1995;NA;NA;NA;NA;NA;NA
306;93302910;9330;12-08-2022;115;136;1035;32;2;1944;NA;1339;2919;1050;NA;25000;2139;1702;2003;NA;31;NA;NA;NA;396984
307;93005894;9352;12-08-2022;143;148;1130;54;1;1961;NA;1206;3703;169;NA;30000;2947;2351;NA;NA;8;NA;NA;NA;548044
308;56103214;5631;12-08-2022;180;185;844;86;3;1936;NA;1554;8622;332;NA;80000;7898;6459;NA;NA;NA;NA;NA;NA;1595070
309;56103333;5631;12-08-2022;161;172;979;53;3;1910;NA;NA;NA;NA;NA;35000;3621;2891;1978;NA;NA;NA;NA;NA;NA
310;56100949;5631;12-08-2022;168;187;1036;54;2;1900;NA;1770;7754;NA;NA;75000;7931;6339;2008;NA;NA;NA;NA;NA;1449998
311;56102676;5631;12-08-2022;148;191;2000;76;3;1900;NA;1903;6021;780;NA;60000;6105;4878;1993;6;11;NA;NA;NA;1150011
312;56102997;5631;12-08-2022;140;148;892;54;1;1974;NA;NA;NA;NA;NA;65000;6932;5539;NA;NA;NA;NA;NA;NA;NA
313;84006099;8400;12-08-2022;215;214;1333;64;2;1952;NA;1696;3505;519;NA;40000;4009;3206;NA;NA;25;NA;NA;NA;750070
314;60204969;6040;12-08-2022;125;131;1486;32;3;1935;NA;1892;12176;146;NA;80000;8458;6800;NA;5;NA;NA;NA;NA;1595056
315;71406309;6040;12-08-2022;315;333;2600;118;3;1908;NA;2955;8994;97;NA;150000;15862;13005;1976;10;NA;NA;NA;NA;2995002
316;71700336;6040;12-08-2022;182;183;96640;33;2;1980;NA;2318;32760;120;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5995080
317;60204605;6040;12-08-2022;140;166;1035;43;3;1923;NA;1388;8277;527;NA;70000;7289;5975;1981;6;2;NA;NA;NA;1373982
318;60205070;6040;12-08-2022;221;217;1569;65;2;1877;NA;2980;11959;140;NA;130000;13714;11027;1994;NA;NA;NA;NA;NA;2595103
319;60205117;6040;12-08-2022;151;153;792;54;1;1977;NA;2016;9771;104;NA;75000;7931;6377;NA;NA;6;NA;NA;NA;1494963
320;55802254;5592;12-08-2022;101;114;1323;32;1;1869;NA;1382;5921;93;NA;35000;3453;2833;1994;NA;NA;NA;NA;NA;674994
321;55002979;5592;12-08-2022;252;264;573;1010;3;1923;NA;1926;5663;329;NA;75000;7271;5964;NA;8;6;NA;NA;NA;1495032
322;55802168;5592;12-08-2022;144;146;1302;54;1;1974;NA;1527;7500;175;NA;55000;5336;4376;NA;NA;NA;NA;NA;NA;1095000
323;55002939;5592;12-08-2022;204;240;11531;54;2;1906;NA;2351;10396;336;NA;125000;14355;11296;NA;NA;6;NA;NA;NA;2495040
324;55802128;5592;12-08-2022;112;117;733;22;3;1926;NA;1377;7222;343;NA;45000;4894;3851;NA;6;6;NA;NA;NA;844974
325;55002834;5592;12-08-2022;110;121;872;44;3;1943;NA;1487;9876;108;NA;60000;6356;5097;NA;8;NA;NA;NA;NA;1194996
326;55802220;5592;12-08-2022;131;143;729;53;1;1900;NA;1192;6958;129;NA;50000;4911;4028;NA;25;NA;NA;NA;NA;994994
327;56102915;5592;12-08-2022;170;182;1100;54;4;1958;NA;1644;10412;615;NA;95000;9463;7765;2009;32;5;NA;NA;NA;1894984
328;87601871;7361;12-08-2022;100;156;970;32;2;1967;NA;1281;5096;414;NA;40000;3754;3133;NA;100;6;NA;NA;NA;794976
329;87601777;7361;12-08-2022;110;119;630;43;3;1954;NA;1110;5000;105;NA;30000;3213;2591;NA;17;8;NA;NA;NA;595000
330;86104364;7442;12-08-2022;61;72;1440;32;2;1940;NA;1013;7625;323;NA;30000;2944;2366;NA;9;5;NA;NA;NA;549000
331;49702340;4895;12-08-2022;174;212;718;53;3;1950;NA;1360;2335;451;NA;25000;2784;2215;NA;72;24;NA;NA;NA;495020
332;49305366;4895;12-08-2022;118;119;944;54;1;1900;NA;NA;NA;NA;NA;30000;2929;2324;NA;NA;NA;NA;NA;NA;NA
333;79004080;7950;12-08-2022;110;114;770;43;3;1897;NA;978;3904;157;NA;25000;2118;1754;1932;5;NA;NA;NA;NA;445056
334;79003888;7950;12-08-2022;125;153;1255;54;3;1941;NA;977;2451;248;NA;25000;1697;1426;NA;73;NA;NA;NA;NA;375003
335;79004042;7950;12-08-2022;140;128;852;53;1;1967;NA;1058;5430;146;NA;35000;3730;2980;NA;NA;NA;NA;NA;NA;695040
336;79003005;7950;12-08-2022;146;179;6387;43;NA;1942;NA;1465;3883;150;NA;35000;3729;2982;NA;NA;NA;NA;NA;NA;695057
337;79003989;7950;12-08-2022;110;265;18750;76;1;1892;NA;1516;2925;238;NA;40000;4154;3319;NA;NA;NA;NA;NA;NA;775125
338;79004010;7950;12-08-2022;90;95;731;43;2;1932;NA;NA;NA;NA;NA;25000;1285;1028;1980;NA;NA;NA;NA;NA;NA
339;67103112;6715;12-08-2022;94;123;554;21;2;1958;NA;1608;13398;426;NA;85000;7972;6544;NA;57;3;NA;NA;NA;1647954
340;67103246;6715;12-08-2022;141;157;823;54;1;1974;NA;2106;15274;316;NA;120000;11589;9513;NA;NA;NA;NA;NA;NA;2398018
341;67103030;6715;12-08-2022;181;186;1028;65;1;1972;NA;2743;20688;206;NA;195000;20333;16309;2007;NA;NA;NA;NA;NA;3847968
342;67103199;6715;12-08-2022;111;152;3295;43;1;1963;NA;1525;10493;340;NA;80000;8526;6843;NA;NA;5;NA;NA;NA;1594936
343;67103170;6715;12-08-2022;175;149;22050;64;2;1925;NA;1735;20121;392;NA;150000;16301;13086;1994;NA;40;NA;NA;NA;2998029
344;61802490;6715;12-08-2022;188;227;827;54;1;1973;NA;2980;17612;105;NA;2,00E+05;21254;17061;NA;81;NA;NA;NA;NA;3997924
345;61802477;6705;12-08-2022;167;170;1031;55;1;1973;NA;2467;9988;169;NA;85000;9003;7225;NA;NA;6;NA;NA;NA;1697960
346;61802467;6710;12-08-2022;251;289;3056;75;2;1870;NA;2435;10208;181;NA;150000;14708;12080;2004;NA;NA;NA;NA;NA;2950112
347;61802480;6710;12-08-2022;156;191;765;43;2;1958;NA;2289;14649;122;NA;140000;14987;12030;NA;96;NA;NA;NA;NA;2797959
348;67201813;6710;12-08-2022;153;225;1649;43;1;2008;NA;2890;23547;189;NA;265000;25516;20948;NA;NA;NA;NA;NA;NA;5298075
349;67201772;6710;12-08-2022;226;262;858;75;2;2000;NA;2876;15641;167;NA;205000;22272;17880;2007;38;NA;NA;NA;NA;4097942
350;67201802;6710;12-08-2022;224;229;1322;75;2;1913;NA;2765;10472;294;NA;120000;13250;10637;1996;NA;6;NA;NA;NA;2398088
351;67103323;6710;12-08-2022;147;163;700;43;3;1961;NA;NA;NA;NA;NA;140000;14840;11903;2002;35;NA;NA;NA;NA;NA
352;61802269;6710;12-08-2022;207;213;788;53;2;2011;NA;3148;32840;503;NA;350000;32913;27390;NA;NA;NA;NA;NA;NA;6994920
353;61801884;6710;12-08-2022;189;193;613;54;2;2018;2015;2572;33668;1087;NA;325000;34409;27621;NA;NA;16;NA;NA;NA;6497924
354;67201691;6710;12-08-2022;214;266;710;86;2;1970;NA;3002;24436;143;NA;325000;34283;27498;2010;122;NA;NA;NA;NA;6499976
355;67103466;6710;12-08-2022;230;226;944;65;2;1983;NA;2963;15044;108;NA;170000;18002;14450;NA;NA;3;NA;NA;NA;3399944
356;61802510;6710;12-08-2022;161;NA;630;54;1;2022;2015;3963;23590;114;NA;190000;20146;16171;NA;NA;NA;NA;NA;NA;NA
357;61802488;6710;12-08-2022;161;NA;630;54;1;2022;2015;4135;24689;156;NA;2,00E+05;21075;16917;NA;NA;NA;NA;NA;NA;NA
358;67201705;6710;12-08-2022;195;192;788;65;2;1980;NA;3980;24469;433;NA;235000;22635;18582;NA;NA;NA;NA;NA;NA;4698048
359;67201877;6710;12-08-2022;78;87;600;32;1;1958;NA;1568;19253;92;NA;85000;8994;7219;NA;NA;NA;NA;NA;NA;1675011
360;67201874;6710;12-08-2022;216;220;885;54;1;2008;NA;3225;21591;95;NA;240000;23600;19384;NA;NA;NA;NA;NA;NA;4750020
361;61802460;6700;12-08-2022;137;170;398;53;2;1933;NA;2181;12929;203;NA;110000;11659;9358;NA;82;4;NA;NA;NA;2197930
362;61802507;6700;12-08-2022;114;118;389;32;2;1902;NA;2395;21169;98;NA;125000;13388;10746;NA;NA;NA;NA;NA;NA;2497942
363;67103181;6700;12-08-2022;124;142;516;43;3;1952;NA;2062;11254;319;NA;80000;8538;6853;NA;49;14;NA;NA;NA;1598068
364;61802165;6700;12-08-2022;158;198;767;53;2;1939;NA;2425;12111;658;NA;120000;11331;9427;1980;83;9;NA;NA;NA;2397978
