"","zip","Boligareal","Vgtet_areal","Grundareal","Rum_vrelser","Antal_plan","Bygger","Ejerudgifter_pr__md_","Pris_m_","Liggetid","Udbetaling","Brutto_ekskl__ejerudgifter","Netto_ekskl__ejerudgifter","Ombygget","Klder","Prisudvikling","pris"
"1466",4200,142,147,1096,43,1,1976,3480,19014,137,140000,14806,11936,0,0,3,2795058
"1467",4200,110,166,1835,32,3,1900,NA,NA,0,55000,5529,4457,0,2,0,NA
"1468",4200,302,267,6315,65,NA,1931,2209,14963,95,0,21164,17062,2003,0,0,3995121
"1469",4200,124,278,780,43,2,1966,2623,8615,102,120000,12716,10251,0,124,6,2394970
"1470",4200,142,178,759,54,3,1966,2910,11039,114,0,10416,8403,0,91,5,1964942
"1471",4200,150,206,1492,32,3,1954,2962,8228,219,85000,9025,7281,0,94,13,1694968
"1472",4200,138,144,800,43,1,1967,2651,15938,136,115000,12142,9795,0,0,8,2295072
"1473",4200,147,156,690,54,2,1905,2299,19199,0,150000,15829,12760,0,0,0,2995044
"1474",4200,287,270,998,1210,2,1973,3611,14796,210,0,21186,17093,0,0,11,3994920
"1475",4200,192,195,848,64,2,1968,3083,15872,99,155000,16426,13252,1981,0,3,3095040
"1476",4200,154,185,990,64,3,1944,2895,8081,136,75000,7942,6406,0,77,6,1494985
"1477",4200,166,179,733,53,3,1934,2346,18911,85,170000,17936,14470,1939,87,0,3385069
"1478",4200,160,164,735,64,1,1968,2861,11250,177,95000,9798,7899,0,0,20,1845000
"1479",4200,185,NA,705,54,2,1946,2174,8351,85,80000,8185,6598,1992,0,6,NA
"1480",2765,235,252,9185,54,2,1908,5409,35694,366,450000,49810,40049,2015,0,3,8994888
"1481",7752,136,140,825,55,1,1968,1172,3036,1122,25000,2290,1833,0,0,14,425040
"1482",7752,136,141,685,54,2,1938,854,4220,233,30000,3204,2567,1977,0,0,595020
"1483",7752,172,222,1580,53,1,1952,1623,3131,155,35000,3410,2793,0,60,0,695082
"1484",7752,84,177,777,32,1,1939,952,2797,125,25000,2674,2140,0,84,0,495069
"1485",7752,107,136,1003,44,3,1958,1213,3309,413,25000,2429,1945,0,68,5,450024
"1486",4460,83,183,5837,33,2,1900,1598,5738,509,55000,5165,4289,0,0,0,1050054
"1487",4460,168,194,2182,77,2,1918,NA,NA,0,70000,7404,5957,1987,0,0,NA
"1488",4460,190,196,2174,75,2,1877,2391,7245,162,75000,7535,6122,1992,0,5,1420020
"1489",4460,141,138,769,44,2,1900,1807,4710,202,35000,3631,2952,0,0,13,649980
"1490",4460,88,97,637,32,1,1968,1656,10258,329,50000,5003,4154,0,0,0,995026
"1491",2860,101,114,NA,42,1,1932,3066,33772,93,195000,20377,16698,1987,0,0,3850008
"1492",2860,108,151,754,42,1,1932,4132,29768,108,225000,25968,20921,0,108,5,4494968
"1493",5985,172,196,1275,55,2,1800,1424,5587,433,55000,5482,4480,0,0,0,1095052
"1494",4920,107,113,883,43,2,1900,1314,2823,114,25000,1702,1353,2004,0,0,318999
"1495",4920,101,116,403,43,1,1917,986,4698,157,30000,2923,2326,0,0,0,544968
"1496",4920,166,NA,1870,43,1,1923,1398,4211,640,35000,3162,2647,1977,0,0,NA
"1497",4920,83,87,1500,31,2,1920,1140,2586,157,25000,1179,938,0,0,8,224982
"1498",2680,122,117,649,65,2,1976,4614,45256,98,265000,28042,22699,0,0,0,5294952
"1499",6560,99,104,1419,32,2,1800,NA,NA,0,25000,2398,1911,1968,0,0,NA
"1500",7260,127,131,570,44,1,1976,1081,5305,217,35000,3728,3037,0,0,7,694955
"1501",7260,130,142,1026,55,31,1952,1368,5599,1074,40000,3594,3065,1976,12,0,795058
"1502",7260,104,106,1169,33,2,1952,1655,6557,1753,35000,3436,2859,0,0,10,695042
"1503",6092,102,124,557,52,3,1951,1865,6411,128,40000,4252,3418,0,62,11,794964
"1504",6400,230,241,565,63,1,1927,3005,13900,175,170000,17683,14183,0,32,0,3349900
"1505",6400,197,211,906,65,1,1963,1727,6611,121,70000,7408,5941,1992,0,0,1394921
"1506",6400,199,205,1254,76,1,2009,2815,17049,87,175000,18518,14853,0,0,0,3495045
"1507",5471,107,110,858,43,1,1977,2018,10864,161,60000,6379,5099,0,0,14,1195040
"1508",5471,104,129,1380,32,3,1939,1716,5814,402,40000,4004,3198,1989,51,25,750006
"1509",5471,121,144,2339,53,3,1928,1869,5521,144,40000,4251,3395,2001,18,11,795024
"1510",5471,179,175,4770,125,2,1914,2681,9400,302,85000,8711,6959,1964,23,13,1645000
"1511",5471,140,169,690,54,2,1954,1615,4112,315,35000,3437,2810,0,80,7,694928
"1512",5471,132,144,1021,42,1,1750,1658,6910,238,50000,5321,4253,1995,0,0,995040
"1513",5471,84,NA,1262,32,1,1834,1101,2976,276,25000,1313,1050,0,0,0,NA
"1514",5471,184,193,1776,43,1,1997,3413,7746,92,75000,7966,6363,0,0,6,1494978
"1515",5471,118,123,800,43,2,1937,1787,12154,175,75000,7955,6359,0,8,12,1494942
"1516",5471,98,100,915,43,1,1877,1164,5950,93,30000,3502,2746,2008,0,14,595000
"1517",5471,83,85,260,32,1,1976,1505,9353,123,40000,4363,3487,0,0,8,795005
"1518",5471,110,113,785,43,1,1985,2010,14115,163,80000,8481,6780,0,0,0,1594995
"1519",5471,167,NA,1131,64,NA,2020,3174,20329,107,170000,17974,14370,0,0,3,NA
"1520",5471,106,113,700,43,1,1973,1851,15885,101,90000,9535,7616,0,0,0,1795005
"1521",5471,236,249,1638,96,2,1864,1768,7610,507,95000,10082,8060,2000,0,10,1894890
"1522",5471,176,188,970,54,1,1974,3245,9016,196,85000,8983,7181,1981,0,11,1695008
"1523",5471,135,191,1139,54,1,1974,2841,10445,121,0,10642,8508,2005,121,9,1994995
"1524",5471,240,256,5625,84,1,1957,2333,8574,270,110000,12637,9910,1971,0,12,2194944
"1525",5471,238,307,18950,75,2,1867,2543,7150,281,110000,11661,9315,1993,32,0,2195050
"1526",5471,195,202,2124,75,1,1969,2191,8144,500,85000,8009,6552,1984,10,0,1645088
"1527",5471,77,85,793,32,2,1802,1075,5824,259,25000,2674,2137,0,0,27,495040
"1528",4180,184,208,16685,64,1,1880,2303,11034,322,115000,12138,9685,1977,0,8,2295072
"1529",4180,66,66,37526,43,NA,1905,2454,19621,129,65000,6854,5464,0,0,0,1294986
"1530",4180,131,130,2587,43,1,1996,NA,NA,0,130000,13714,10943,2000,0,0,NA
"1531",4180,118,147,730,53,1,1943,3186,16973,113,125000,13138,10474,0,70,3,2495031
"1532",4180,180,232,1066,63,2,1935,3099,17888,242,210000,21790,17374,2001,90,8,4150016
"1533",4180,226,232,1022,74,1,1877,NA,NA,0,140000,14545,11597,1988,0,0,NA
"1534",4180,135,168,1027,44,1,1950,2461,14274,149,120000,12631,10070,0,66,0,2398032
"1535",4180,216,256,1130,75,1,1925,4025,22246,126,285000,29895,23835,1942,96,3,5694976
"1536",4180,150,175,17987,54,1,1885,2683,28543,86,250000,26229,20913,1988,0,0,4995025
"1537",4180,171,184,841,52,2,1880,NA,NA,0,70000,7435,5927,1988,0,0,NA
"1538",6971,209,214,171441,84,3,1913,1792,17056,95,185000,19261,15529,0,5,0,3649984
"1539",6971,127,140,897,43,1,1969,1289,5679,105,40000,4254,3431,0,0,6,795060
"1540",6971,175,185,810,65,1,1970,1369,4027,209,40000,4006,3231,1979,0,6,744995
"1541",6971,60,NA,459,31,1,1942,NA,NA,0,25000,2396,1931,0,60,0,NA
"1542",6971,145,155,958,43,1,1971,1428,6290,126,50000,5196,4188,0,0,0,974950
"1543",7860,144,147,1071,54,1,1974,1319,4422,1625,35000,3189,2617,1979,0,6,650034
"1544",7860,174,211,1225,54,3,1897,1428,3768,683,40000,3594,3029,1976,15,0,795048
"1545",7860,170,178,1561,53,2,1900,1199,4466,547,40000,3606,3040,2003,0,0,794948
"1546",7860,183,184,845,53,2,1962,1426,3234,792,30000,2708,2281,1986,0,14,595056
"1547",7860,133,135,690,22,2,1896,NA,NA,0,25000,1009,810,0,0,0,NA
"1548",7860,148,162,913,54,2,1960,1249,3673,1403,30000,2716,2288,1984,17,8,595026
"1549",7860,115,141,690,43,3,1949,1290,2801,168,25000,2120,1700,1995,66,11,394941
"1550",7860,150,158,1176,43,1,1978,1367,4715,122,40000,4349,3426,2004,0,0,744970
"1551",7860,93,116,349,21,3,1948,781,5129,1834,30000,2708,2281,1980,63,0,594964
"1552",7860,120,123,1250,43,1,1974,1318,4472,186,30000,2952,2367,0,0,8,550056
"1553",7860,97,128,1075,53,1,1954,1013,3867,2319,25000,2345,1976,0,67,0,494976
"1554",7860,117,148,1348,43,3,1955,1258,4561,330,35000,3381,2775,0,47,0,675028
"1555",7860,146,171,1788,65,3,1900,1248,4240,423,40000,3453,2872,0,25,0,725040
"1556",7860,127,134,1216,53,1,1870,892,4067,1037,30000,2922,2345,1992,0,22,544978
"1557",7860,85,93,502,54,2,1887,1107,4570,112,25000,2352,1888,0,0,0,425010
"1558",7270,188,220,700,66,2,1968,1379,2886,567,35000,3408,2753,1985,70,25,634920
"1559",4780,96,110,1034,32,1,1915,1543,9318,92,55000,5468,4404,0,9,0,1024980
"1560",4780,76,82,935,32,1,1825,1299,6646,182,30000,2923,2354,0,0,25,544972
"1561",4780,84,92,706,21,1,1850,1510,6467,398,30000,3206,2580,0,0,14,594964
"1562",4780,103,NA,447,21,2,1900,1509,7039,154,40000,3875,3119,1969,0,9,NA
"1563",4780,132,143,454,53,3,1922,1929,16748,135,120000,12727,10252,0,40,0,2394964
"1564",4295,148,158,763,54,1,1971,1987,10095,165,80000,8458,6748,0,0,6,1595010
"1565",4295,182,NA,847,43,2,1777,1946,4670,339,45000,4542,3621,1985,0,8,NA
"1566",4295,152,157,127345,53,2,1906,2223,19108,289,150000,17301,13538,0,12,0,2999956
"1567",4295,157,NA,723,54,1,1963,2093,10159,420,80000,8654,6905,1985,0,16,NA
"1568",4773,217,223,6002,106,2,2004,3001,14350,143,160000,16935,13632,2009,0,0,3200050
"1569",4773,120,141,1108,52,2,1959,2253,8475,150,60000,6368,5125,0,30,0,1194975
"1570",7850,79,89,1034,32,1,1927,1459,5843,92,30000,2794,2244,0,10,5,520027
"1571",7850,133,232,6551,53,1,1850,1623,3125,941,40000,3875,3115,0,0,39,725000
"1572",7850,96,117,560,32,3,1950,1374,4658,304,30000,2758,2267,0,56,8,544986
"1573",7850,100,120,787,32,3,1951,1271,4542,155,30000,2911,2338,1974,60,8,545040
"1574",7850,130,166,684,64,2,1950,1472,5090,149,45000,4185,3440,2018,82,0,844940
"1575",4660,155,151,580,43,2,1912,2261,11225,112,85000,9013,7195,1994,0,0,1694975
"1576",4660,305,NA,12994,96,2,1914,3470,10475,353,160000,16892,13498,0,50,26,NA
"1577",4660,151,145,645,43,2,1910,2097,11345,491,85000,8735,6974,1996,0,3,1645025
"1578",4660,100,113,700,32,2,1877,1978,10973,479,65000,6113,4999,1968,0,8,1239949
"1579",4660,191,212,6217,107,3,1911,4089,13184,131,140000,14816,11829,0,20,0,2795008
"1580",4370,178,175,1199,88,2,1900,NA,NA,0,95000,10055,8090,0,0,0,NA
"1581",4370,120,109,753,43,1,1801,1631,14633,127,80000,7831,6406,0,0,0,1594997
"1582",4370,180,178,1247,65,2,1934,2661,12051,359,110000,11599,9341,2002,0,0,2145078
"1583",7140,96,NA,332,32,1,1864,958,7240,290,35000,3725,2993,2000,0,0,NA
"1584",4671,473,NA,3927,54,2,1905,4234,10571,238,250000,26498,21158,2002,4,20,NA
"1585",7600,108,151,686,32,2,1964,1513,5265,87,40000,4251,3412,0,108,0,795015
"1586",7600,110,132,236,42,3,1939,1508,5265,1599,35000,3188,2688,0,66,13,694980
"1587",7600,130,139,825,43,1,1971,1354,5540,266,40000,4114,3305,0,0,3,770060
"1588",7600,118,143,717,53,3,1947,NA,NA,0,25000,2128,1709,1976,73,0,NA
"1589",7600,101,129,370,33,3,1928,1561,5775,204,40000,3994,3206,0,64,6,744975
"1590",7600,120,124,360,43,2,1920,974,5605,1443,35000,3880,3117,1968,0,0,695020
"1591",7600,79,82,191,21,1,1892,1118,10305,1226,45000,4000,3326,0,0,6,845010
"1592",7600,109,111,229,22,2,1887,1307,6712,88,40000,3985,3202,1980,0,6,745032
"1593",7600,114,137,864,42,3,1940,1297,5073,1607,35000,3726,2993,1979,68,13,695001
"1594",7600,93,104,780,43,2,1952,1588,6202,1583,35000,3180,2612,0,18,19,645008
"1595",7600,120,125,343,66,2,1900,1385,4760,413,30000,2823,2348,1973,4,8,595000
"1596",7600,174,NA,246,63,3,1916,991,4856,288,45000,4498,3610,1993,68,0,NA
"1597",4850,217,322,21146,43,1,1827,2671,20963,138,340000,33236,27219,1999,0,0,6750086
"1598",7451,106,NA,1067,43,3,1958,1284,7406,183,40000,4595,3645,0,10,0,NA
"1599",4470,127,134,778,43,1,1980,2133,7425,172,50000,5307,4311,1995,0,9,994950
"1600",4470,342,361,10375,85,2,1905,NA,NA,0,160000,16902,13743,1980,21,0,NA
"1601",4470,199,240,1095,44,2,1962,2448,8313,238,0,11035,8973,1989,42,0,1995120
"1602",4470,166,178,1043,54,1,1975,NA,NA,0,75000,7986,6488,0,0,0,NA
"1603",4470,96,109,895,43,1,1968,1820,11927,124,65000,7516,6003,0,0,3,1300043
"1604",4470,170,172,1020,75,2,1966,1857,6105,352,55000,5600,4549,0,0,9,1050060
"1605",4470,240,234,10128,86,3,1917,3365,18141,92,215000,22368,18174,1958,5,0,4244994
"1606",4470,101,130,958,32,3,1957,1735,6115,123,40000,4269,3468,0,5,0,794950
"1607",5700,257,258,2341,65,2,2005,5889,49806,1386,645000,57162,48000,0,0,17,12849948
"1608",5700,183,NA,1344,73,2,1777,2349,8716,815,80000,8490,6764,2004,0,16,NA
"1609",5700,179,182,665,88,3,1900,2272,14835,241,135000,14343,11428,0,8,0,2699970
"1610",5700,246,248,1229,75,2,1988,3750,14899,184,185000,18670,15248,2007,0,0,3694952
"1611",5700,119,140,23232,42,NA,1934,1569,10679,161,75000,8164,6510,0,0,12,1495060
"1612",4520,60,71,217,21,1,1900,910,7676,262,30000,2922,2352,0,0,0,544996
"1613",4520,169,175,553,43,2,1917,1788,9971,289,90000,9231,7433,1976,0,0,1744925
"1614",4520,135,150,994,43,NA,1877,1435,7667,326,60000,6151,4953,0,0,11,1150050
"1615",6470,420,416,2353,74,2,1852,2386,8161,109,170000,18005,14452,1984,0,0,3394976
"1616",6470,110,144,1026,43,2,1945,1776,4132,177,30000,3210,2575,0,82,0,595008
"1617",6470,230,337,19900,65,1,1920,1966,11855,93,0,21146,16960,2019,0,0,3995135
"1618",6470,94,98,826,43,1,1965,NA,NA,0,25000,2696,2161,0,0,0,NA
"1619",6470,109,124,803,43,1,1965,1290,5242,2172,35000,3492,2802,1974,0,6,650008
"1620",6470,146,160,705,54,1,1973,1345,5594,126,45000,4800,3852,0,0,0,895040
"1621",6470,330,211,1562,97,2,1909,2644,4194,149,45000,4328,3549,1976,0,0,884934
"1622",2630,164,208,709,53,2,1953,4186,25938,131,270000,28444,23087,1974,100,4,5395104
"1623",4733,145,147,532,54,2,1800,NA,NA,0,50000,5325,4295,1972,0,0,NA
"1624",4733,111,136,701,32,2,1972,1966,10654,143,75000,7685,6204,1988,63,0,1448944
"1625",6880,199,234,1466,43,2,1969,NA,NA,0,25000,2119,1709,1972,50,0,NA
"1626",6880,176,181,13500,53,1,1962,2019,3840,147,35000,3740,3014,1977,0,0,695040
"1627",6880,140,156,1661,55,2,1954,1318,2885,2457,25000,2432,1960,2005,0,33,450060
"1628",6880,157,327,13235,54,1,1973,2363,5795,102,95000,10130,8173,0,0,0,1894965
"1629",6880,82,126,1147,32,3,1950,1288,5952,288,40000,4014,3236,0,51,3,749952
"1630",6880,135,175,642,54,3,1954,1396,5686,121,50000,5307,4278,0,90,0,995050
"1631",6880,131,165,725,43,2,1969,1583,4818,157,40000,4235,3413,0,64,16,794970
"1632",6880,162,165,806,53,3,1924,1211,5152,100,45000,4509,3635,1997,10,0,850080
"1633",6880,196,NA,440,65,3,1890,2337,8929,142,90000,8465,6980,0,0,0,NA
"1634",6880,189,367,38890,86,4,1910,2169,4496,191,85000,8004,6595,1997,6,0,1650032
"1635",6880,267,261,691,64,2,1961,3062,4962,352,65000,6903,5565,1982,0,13,1295082
"1636",6880,108,NA,22001,21,2,1955,1692,6250,122,35000,3798,3064,0,0,0,NA
"1637",9575,139,144,693,32,2,1944,1308,5174,2543,40000,3645,2993,0,0,0,745056
"1638",7700,109,113,394,32,3,1937,1226,6593,359,40000,3664,3003,1987,6,6,745009
"1639",7700,87,92,164,31,2,1895,1315,8641,157,40000,4272,3423,0,0,6,794972
"1640",7700,245,254,593,53,3,1904,1362,2146,410,30000,2581,2142,0,30,8,545084
"1641",7700,121,127,1000,21,2,1952,NA,NA,0,35000,3462,2774,0,0,0,NA
"1642",7700,132,126,715,64,1,1967,1425,4722,134,30000,3189,2553,1997,0,8,594972
"1643",7700,134,142,900,44,1,1973,1357,5599,436,40000,3754,3117,0,0,6,795058
"1644",7700,184,NA,420,33,2,1920,1488,4076,1857,40000,4017,3216,2004,0,0,NA
"1645",7700,117,123,1119,66,2,1931,991,6463,109,40000,4259,3410,2008,0,0,794949
"1646",7700,100,102,700,32,1,1965,1643,7304,316,40000,3739,3065,0,0,12,745008
"1647",7700,80,93,680,42,2,1856,850,6398,2411,30000,2828,2347,1971,0,14,595014
"1648",7700,92,89,189,32,2,1904,966,8933,3553,40000,3754,3117,1947,0,9,795037
"1649",7700,84,100,566,32,1,1936,1155,2950,886,25000,1378,1145,0,49,9,295000
"1650",7680,183,191,980,65,1,1973,2122,4319,172,45000,4116,3379,0,0,0,824929
"1651",7680,140,151,925,54,1,1974,1479,5265,623,40000,3586,3022,0,0,0,795015
"1652",7680,NA,NA,417,NA,NA,NA,294,NA,562,25000,1733,1405,0,0,0,NA
"1653",7790,104,113,410,43,1,1897,928,3319,143,25000,1836,1508,0,0,0,375047
"1654",7790,140,204,1960,43,2,1965,1180,3897,346,40000,3586,3025,1973,140,0,794988
"1655",7790,226,NA,721,83,3,1927,1361,2633,805,30000,2703,2279,1999,60,0,NA
"1656",7790,75,76,219,42,2,1900,672,3224,862,25000,1280,1028,1975,0,0,245024
"1657",7790,330,NA,1580,53,2,1907,1305,1500,823,25000,2260,1905,0,0,0,NA
"1658",7790,94,117,3001,55,2,1909,1014,2521,182,25000,1643,1321,1989,0,0,294957
"1659",7790,115,158,3947,43,3,1954,812,3639,1628,30000,2608,2199,0,70,12,574962
"1660",7790,214,253,1109,87,1,1900,1272,2668,120,35000,3613,2900,1978,78,0,675004
"1661",7790,110,119,830,21,1,1902,1200,3319,381,25000,2124,1706,1975,0,20,394961
"1662",7790,117,119,1240,43,3,1928,1010,5000,380,30000,3479,2743,0,5,14,595000
"1663",6980,137,134,1323,43,2,1935,1776,7425,94,50000,4988,4113,2006,0,0,994950
"1664",6950,289,294,2280,87,2,1878,2123,2704,534,40000,4268,3440,1976,0,16,794976
"1665",6980,100,108,6660,43,1,1852,780,5509,122,30000,3213,2591,0,0,0,594972
"1666",6980,115,123,1007,43,1,1970,1128,8902,282,55000,5999,4840,0,0,8,1094946
"1667",6980,643,634,5042,64,2,1953,2284,2437,413,80000,8157,6575,0,0,0,1545058
"1668",6980,236,259,2850,95,1,1828,2333,2297,1969,30000,2943,2425,1976,0,25,594923
"1669",6980,132,101,1160,42,2,1973,1423,4901,434,25000,2468,2034,0,12,0,495001
"1670",6862,226,244,2001,65,2,1974,1813,6352,331,80000,8234,6638,0,0,6,1549888
"1671",6862,165,176,1195,54,NA,2020,NA,NA,0,135000,14240,11489,0,0,0,NA
"1672",6862,192,198,881,76,2,1976,1879,7045,301,70000,7435,5993,0,0,3,1394910
"1673",6862,117,121,767,54,2,1900,1415,7231,365,45000,4681,3774,1995,0,0,874951
"1674",6862,142,186,1997,33,2,1959,1179,8333,128,80000,8234,6638,0,30,0,1549938
"1675",6862,110,113,822,33,1,1999,1870,13496,86,80000,8096,6527,0,0,0,1525048
"1676",6862,82,84,402,43,3,1895,1022,8274,508,35000,3738,3013,0,6,0,695016
"1677",6862,160,189,2148,87,2,1910,1518,3968,534,40000,4041,3260,0,10,12,749952
"1678",6731,113,223,24300,43,NA,1822,2007,5596,114,65000,6135,5037,2000,0,0,1247908
"1679",6520,152,153,1119,43,1,1968,1731,4902,127,40000,3689,3031,1973,0,0,750006
"1680",6520,121,147,375,54,2,1930,951,2891,242,25000,2286,1835,1988,0,14,424977
"1681",4340,207,213,876,54,1,1969,2379,8897,129,95000,10035,8080,1977,0,5,1895061
"1682",4340,144,NA,880,43,NA,1973,2720,20104,90,145000,15345,12357,0,0,6,NA
"1683",4340,157,198,836,52,3,1900,2692,13611,302,135000,14269,11481,0,90,10,2694978
"1684",4340,121,123,817,54,1,1984,2449,20285,332,125000,14400,11382,0,0,0,2495055
"1685",4340,173,NA,861,51,1,2022,4122,21098,90,185000,19252,15492,0,0,3,NA
"1686",4340,260,262,837,86,3,1902,3231,10668,115,140000,16071,12703,2001,4,7,2795016
"1687",4340,149,205,1396,43,2,1951,3385,18512,326,190000,19945,16049,2021,92,24,3794960
"1688",5690,110,116,1876,43,1,1960,1296,7716,546,45000,4260,3529,2009,0,6,895056
"1689",5690,158,161,690,42,1,1918,1368,12391,715,0,10544,8419,2010,0,9,1994951
"1690",5690,103,190,1380,21,2,1953,1850,4711,431,45000,4976,3977,0,85,0,895090
"1691",5690,109,126,865,43,1,1963,1696,10278,227,65000,6907,5515,0,0,0,1295028
"1692",5690,202,200,1297,75,1,1907,1993,13250,186,135000,14358,11476,2019,0,7,2650000
"1693",6270,200,248,28000,66,1,1770,2015,5141,1642,0,NA,NA,1980,0,16,1274968
"1694",6270,212,NA,808,86,3,1944,1730,9198,105,0,10351,8313,0,127,5,NA
"1695",6270,118,144,721,53,2,1950,1677,6910,162,50000,5320,4272,0,72,0,995040
"1696",6270,140,NA,142,53,1,1875,1911,11393,136,80000,7740,6360,1977,0,0,NA
"1697",6270,196,NA,672,54,NA,1875,4174,13520,1190,135000,11772,9941,0,125,0,NA
"1698",6270,197,206,556,74,2,1925,1944,9684,192,0,9929,8163,0,0,9,1994904
"1699",6270,220,221,891,65,2,1987,1802,4751,112,55000,5180,4257,2006,0,0,1049971
"1700",4943,96,101,1185,43,2,1921,1266,2960,104,25000,1592,1267,0,2,13,298960
"1701",4943,202,223,2170,75,2,1907,1641,4238,303,50000,4479,3699,1983,0,0,945074
"1702",4943,196,203,2576,54,2,1972,1740,4409,101,45000,4563,3718,0,0,0,895027
"1703",7160,66,89,1722,43,NA,1878,693,3933,86,25000,1924,1547,0,0,0,350037
"1704",5953,104,149,1204,31,2,1947,1408,3859,134,30000,3102,2468,0,104,11,574991
"1705",5953,135,156,1132,42,1,1820,1436,7660,347,60000,6381,5078,1880,10,6,1194960
"1706",5953,97,100,389,32,3,1899,1127,5450,652,30000,2934,2334,1986,3,0,545000
"1707",5953,234,235,590,64,3,1912,1417,2532,255,30000,3214,2557,1992,8,8,595020
"1708",5953,134,156,565,32,3,1936,1366,4776,197,40000,3991,3175,1980,42,12,745056
"1709",5953,186,198,953,54,2,1885,1810,1944,360,25000,2072,1648,1997,4,34,384912
"1710",5953,175,177,1035,64,2,1827,1768,10085,193,90000,9493,7555,1976,0,0,1785045
"1711",8570,140,146,980,42,1,1976,1808,5788,212,45000,4504,3598,0,0,0,845048
"1712",4030,116,169,800,32,2,1965,3233,18639,156,160000,16554,13469,0,116,7,3149991
"1713",4030,121,126,653,52,1,1860,2976,26944,129,170000,17925,14585,1998,0,3,3394944
"1714",4030,121,NA,972,43,NA,1979,2831,44628,143,270000,28583,23258,0,0,0,NA
"1715",4682,141,156,748,64,1,1979,2646,17276,123,135000,14301,11559,0,0,4,2695056
"1716",4682,120,130,802,42,1,1967,2291,14577,93,95000,10042,8116,1972,0,5,1895010
"1717",4682,288,147,2413,54,2,1924,2792,23122,280,170000,18122,14659,2018,0,3,3398934
"1718",9382,120,130,930,32,1,1957,1392,5369,366,35000,3755,3017,0,0,13,697970
"1719",4350,217,234,714,65,3,1900,2102,5107,444,60000,6961,5502,0,50,15,1195038
"1720",6990,166,172,1592,64,1,1975,NA,NA,0,65000,6604,5302,2017,0,0,NA
"1721",6990,158,168,876,64,1,1973,1727,7440,350,65000,6612,5304,0,0,0,1249920
"1722",6990,200,246,18320,54,2,1900,2045,5488,147,70000,7176,5761,1998,0,0,1350048
"1723",6990,154,178,889,64,3,1907,1529,4213,98,40000,4023,3227,0,10,0,749914
"1724",6990,166,185,690,32,3,1935,1468,6351,210,60000,6282,5043,1997,16,6,1174935
"1725",6990,193,201,1111,54,1,1973,1906,9925,169,0,11566,9112,0,0,5,1994925
"1726",6990,131,143,850,55,1,2008,1233,14650,296,105000,9685,8176,0,0,0,2094950
"1727",6990,224,240,19997,64,NA,1770,2030,18729,143,225000,23751,19149,2004,0,0,4494960
"1728",6990,152,158,854,65,1,1979,1594,4747,154,40000,4015,3223,0,0,0,750026
"1729",6990,83,103,1000,32,2,1962,758,4320,367,25000,2405,1928,0,47,10,444960
"1730",6990,136,155,816,54,1,1966,1049,4839,154,40000,3993,3203,0,0,0,750045
"1731",6990,187,208,3112,54,3,1945,1377,3601,506,40000,3996,3205,1976,60,6,749008
"1732",6990,177,198,5564,65,2,1830,2806,9571,833,95000,10068,8077,0,0,12,1895058
"1733",6990,58,77,598,43,2,1940,1181,4545,900,25000,2046,1612,2002,48,18,349965
"1734",6990,208,214,39469,54,1,1827,2515,9322,143,0,10879,8736,2000,0,0,1994908
"1735",6990,64,77,521,32,1,1945,996,5130,379,25000,2116,1697,0,0,7,395010
"1736",6990,157,159,840,43,2,1980,1338,6258,878,50000,4986,4094,0,0,5,995022
"1737",6990,222,215,510,107,2,1902,1097,2302,347,25000,2699,2166,0,0,0,494930
"1738",6990,157,166,538,43,2,1914,1358,2982,773,25000,2681,2151,0,0,21,495012
"1739",6990,160,184,1977,85,2,1920,1291,3505,113,35000,3441,2773,1978,0,0,644920
"1740",5540,159,188,720,66,2,1971,1918,7952,344,75000,7363,6010,1978,39,0,1494976
"1741",5540,214,223,1074,64,2,1973,2604,7399,422,85000,8733,6965,1983,0,3,1649977
"1742",5540,197,205,920,74,1,1990,2513,8268,760,85000,9837,7693,0,0,6,1694940
"1743",5540,255,306,1516,76,3,1973,2880,8154,97,125000,13193,10513,0,135,2,2495124
"1744",5540,169,177,826,87,3,1875,1500,5367,121,50000,5497,4299,2010,0,0,949959
"1745",5540,142,152,803,44,1,1964,NA,NA,0,75000,7823,6239,1990,0,0,NA
"1746",5540,113,134,1202,54,3,1928,1980,8209,97,55000,5496,4486,0,20,0,1100006
"1747",5540,243,257,1205,88,1,1967,3408,11654,359,150000,15898,12680,1976,40,0,2995078
"1748",2500,169,191,547,75,3,1936,6102,60183,122,575000,61343,50158,0,74,4,11494953
"1749",2500,140,143,470,75,4,1936,5394,66399,92,475000,50102,40936,1962,57,5,9495057
"1750",2500,103,150,624,54,2,1936,5237,39993,170,0,34655,27851,1971,103,14,5998950
"1751",2665,182,181,827,43,2,1989,5931,33122,91,0,31598,25394,0,0,8,5995082
"1752",2665,190,NA,907,54,1,2018,6887,40842,175,390000,41174,33117,0,0,3,NA
"1753",2665,155,164,983,54,1,2007,6093,41433,106,340000,35935,28880,0,0,3,6795012
"1754",2665,157,154,929,54,2,1990,4566,33084,142,255000,26933,21661,0,0,7,5094936
"1755",2665,126,132,911,43,1,1973,3930,34091,178,225000,23797,19139,1994,0,10,4500012
"1756",2625,180,176,908,65,2,1988,4658,34063,153,0,31676,25457,0,0,3,5995088
"1757",2625,146,175,762,54,NA,1967,4310,25686,98,225000,23798,19140,1987,70,0,4495050
